,lat,lon,Ca_r,Cf_r,An_r,rms
95,73.475459,204.500483,1.14779,2.22965,0.65031,7.46
96,73.475055,204.498765,1.11482,1.96593,0.65031,5.65
97,73.47519,204.500516,1.11482,1.96593,0.65031,5.81
98,73.475325,204.502266,1.14779,2.22965,0.65031,6.52
99,73.475206,204.500725,1.11482,1.96593,0.65031,6.01
100,73.474801,204.499005,1.11482,1.96593,0.65031,5.25
101,73.474937,204.500756,1.11482,1.96593,0.65031,5.51
102,73.475072,204.502508,1.14779,2.22965,0.65031,5.5
103,73.474953,204.500966,1.11482,1.96593,0.65031,5.43
104,73.474548,204.499246,1.11482,1.96593,0.65031,4.85
105,73.474683,204.500996,1.11482,1.96593,0.65031,5.05
106,73.474818,204.502747,1.14779,2.22965,0.65031,5.12
107,73.4747,204.501208,1.11482,1.96593,0.65031,5.11
108,73.474295,204.499486,1.11482,1.96593,0.65031,4.82
109,73.47443,204.501236,1.11482,1.96593,0.65031,4.88
110,73.474565,204.502987,1.14779,2.22965,0.65031,4.92
111,73.474447,204.50145,1.11482,1.96593,0.65031,4.92
112,73.474042,204.499727,1.11482,1.96593,0.65031,4.84
113,73.474177,204.501477,1.11482,1.96593,0.65031,5.43
114,73.474312,204.503227,1.14779,2.22965,0.65031,4.71
115,73.474194,204.501692,1.11482,1.96593,0.65031,5.47
116,73.473789,204.49997,1.11482,1.96593,0.65031,4.9
117,73.473924,204.501721,1.11482,1.96593,0.65031,5.46
118,73.47406,204.503472,1.14779,2.22965,0.65031,4.73
119,73.473941,204.501934,1.11482,1.96593,0.65031,5.28
120,73.473536,204.500216,1.11482,1.96593,0.65031,4.86
121,73.473672,204.501967,1.11482,1.96593,0.65031,4.79
122,73.473807,204.503718,1.11183,2.24463,0.61136,4.61
123,73.473688,204.502176,1.11482,1.96593,0.65031,4.58
124,73.473283,204.500461,1.11183,2.24463,0.61136,5.35
125,73.47341899999999,204.502212,1.11183,2.24463,0.61136,4.73
126,73.47355400000001,204.503962,1.11183,2.24463,0.61136,4.77
127,73.473435,204.502417,1.11183,2.24463,0.61136,4.62
128,73.473031,204.500706,1.11183,2.24463,0.61136,5.44
129,73.473166,204.502457,1.11183,2.24463,0.61136,4.57
130,73.473302,204.504207,1.11183,2.24463,0.61136,5.2
131,73.473182,204.502659,1.11183,2.24463,0.61136,4.73
132,73.472778,204.50095,1.11183,2.24463,0.61136,5.0
133,73.472913,204.5027,1.11183,2.24463,0.61136,4.66
134,73.473049,204.50445,1.11183,2.24463,0.61136,4.79
135,73.47292900000001,204.502901,1.11183,2.24463,0.61136,4.66
136,73.472525,204.501191,1.11183,2.24463,0.61136,4.81
137,73.47266,204.502941,1.11183,2.24463,0.61136,4.78
138,73.472796,204.504692,1.11183,2.24463,0.61136,4.08
139,73.472676,204.503143,1.11183,2.24463,0.61136,4.64
140,73.47227099999999,204.50143,1.11183,2.24463,0.61136,5.13
141,73.47240699999999,204.503181,1.11183,2.24463,0.61136,5.17
142,73.472543,204.504932,1.11183,2.24463,0.61136,4.1
143,73.47242299999999,204.503384,1.11183,2.24463,0.61136,5.0
144,73.47201899999999,204.501667,1.11183,2.24463,0.61136,4.9
145,73.472154,204.503419,1.11183,2.24463,0.61136,5.2
146,73.472289,204.505171,1.11183,2.24463,0.61136,4.42
147,73.47216999999999,204.503627,1.11183,2.24463,0.61136,5.05
148,73.471765,204.501905,1.11183,2.24463,0.61136,4.71
149,73.4719,204.503658,1.11183,2.24463,0.61136,4.58
150,73.472036,204.50541,1.11183,2.24463,0.61136,4.54
151,73.471917,204.503869,1.11183,2.24463,0.61136,4.7
152,73.471512,204.502143,1.11183,2.24463,0.61136,5.36
153,73.47164699999999,204.503895,1.11183,2.24463,0.61136,4.67
154,73.471783,204.505647,1.11183,2.24463,0.61136,4.4
155,73.471664,204.50411,1.11183,2.24463,0.61136,4.83
156,73.47125799999999,204.502384,1.11183,2.24463,0.61136,5.31
157,73.47139399999999,204.504134,1.11183,2.24463,0.61136,4.81
158,73.47153,204.505884,1.11183,2.24463,0.61136,4.67
159,73.471411,204.504352,1.11183,2.24463,0.61136,4.99
160,73.471005,204.502626,1.11183,2.24463,0.61136,5.11
161,73.471141,204.504374,1.11183,2.24463,0.61136,4.52
162,73.471276,204.506123,1.07587,2.4424200000000003,0.59038,4.68
163,73.471158,204.504594,1.11183,2.24463,0.61136,4.7
164,73.470753,204.502869,1.07587,2.4424200000000003,0.59038,6.11
165,73.470888,204.504618,1.07587,2.4424200000000003,0.59038,5.91
166,73.471024,204.506366,1.07587,2.4424200000000003,0.59038,4.56
167,73.470905,204.504836,1.07587,2.4424200000000003,0.59038,6.13
168,73.4705,204.503114,1.07587,2.4424200000000003,0.59038,6.36
169,73.470635,204.504864,1.07587,2.4424200000000003,0.59038,6.29
170,73.470771,204.506614,1.07587,2.4424200000000003,0.59038,4.65
171,73.470652,204.505079,1.07587,2.4424200000000003,0.59038,6.58
172,73.470247,204.503356,1.07587,2.4424200000000003,0.59038,6.91
173,73.470382,204.505106,1.07587,2.4424200000000003,0.59038,6.11
174,73.470518,204.506857,1.07587,2.4424200000000003,0.59038,4.75
175,73.470399,204.505321,1.07587,2.4424200000000003,0.59038,5.87
176,73.469994,204.503604,1.07587,2.4424200000000003,0.59038,17.08
177,73.47013000000001,204.505353,1.07587,2.4424200000000003,0.59038,7.37
178,73.470265,204.507103,1.07587,2.4424200000000003,0.59038,5.23
179,73.470146,204.505562,1.07587,2.4424200000000003,0.59038,7.19
180,73.469741,204.503847,1.07587,2.4424200000000003,0.59038,16.93
181,73.469877,204.505596,1.07587,2.4424200000000003,0.59038,10.45
182,73.470012,204.507345,1.07587,2.4424200000000003,0.59038,6.21
183,73.469893,204.505804,1.07587,2.4424200000000003,0.59038,9.42
184,73.469489,204.504089,1.07587,2.4424200000000003,0.59038,9.73
185,73.469624,204.505838,1.07587,2.4424200000000003,0.59038,7.82
186,73.469759,204.507587,1.07587,2.4424200000000003,0.59038,6.57
187,73.46964,204.506047,1.07587,2.4424200000000003,0.59038,8.57
188,73.469235,204.50433,1.07587,2.4424200000000003,0.59038,5.91
189,73.469371,204.506079,1.07587,2.4424200000000003,0.59038,6.11
190,73.46950600000001,204.507828,1.07587,2.4424200000000003,0.59038,6.74
191,73.469387,204.506288,1.07587,2.4424200000000003,0.59038,7.01
192,73.468982,204.50457,1.07587,2.4424200000000003,0.59038,5.19
193,73.46911800000001,204.50632,1.07587,2.4424200000000003,0.59038,5.26
194,73.469254,204.50807,1.07587,2.4424200000000003,0.59038,5.55
195,73.469134,204.50653,1.07587,2.4424200000000003,0.59038,5.32
196,73.46872900000001,204.504808,1.07587,2.4424200000000003,0.59038,4.99
197,73.46886500000001,204.506559,1.07587,2.4424200000000003,0.59038,5.34
198,73.469,204.50831,1.07587,2.4424200000000003,0.59038,4.72
199,73.46888100000001,204.506773,1.07587,2.4424200000000003,0.59038,5.24
200,73.468476,204.505046,1.07587,2.4424200000000003,0.59038,5.02
201,73.468612,204.506796,1.05189,2.43943,0.6653,5.09
202,73.468747,204.508547,1.05189,2.43943,0.6653,4.79
203,73.468629,204.507015,1.05189,2.43943,0.6653,5.03
204,73.468223,204.505286,1.06987,2.47839,0.6383300000000001,5.0
205,73.46835899999999,204.50703700000005,1.05189,2.43943,0.6653,4.9
206,73.46849399999999,204.508788,1.05189,2.43943,0.6653,4.79
207,73.468376,204.507257,1.05189,2.43943,0.6653,4.91
208,73.467969,204.505527,1.06987,2.47839,0.6383300000000001,5.21
209,73.46810500000001,204.507276,1.05189,2.43943,0.6653,5.66
210,73.468241,204.509026,1.05189,2.43943,0.6653,4.95
211,73.468122,204.507499,1.05189,2.43943,0.6653,5.6
212,73.46771700000001,204.50577,1.06987,2.47839,0.6383300000000001,5.63
213,73.46785200000001,204.507519,1.05189,2.43943,0.6653,5.5
214,73.467988,204.509269,1.05189,2.43943,0.6653,5.34
215,73.46786999999999,204.507741,1.05189,2.43943,0.6653,5.78
216,73.467464,204.506017,1.06987,2.47839,0.6383300000000001,5.22
217,73.4676,204.507767,1.05189,2.43943,0.6653,4.94
218,73.467736,204.509516,1.05189,2.43943,0.6653,5.47
219,73.467617,204.507983,1.05189,2.43943,0.6653,5.01
220,73.467212,204.506265,1.06987,2.47839,0.6383300000000001,5.56
221,73.467348,204.508017,1.05189,2.43943,0.6653,5.47
222,73.467484,204.50977,1.05189,2.43943,0.6653,5.85
223,73.467364,204.508226,1.05189,2.43943,0.6653,5.49
224,73.46696,204.506516,1.06987,2.47839,0.6383300000000001,6.01
225,73.467096,204.508268,1.05189,2.43943,0.6653,5.85
226,73.46723100000001,204.51002,1.05189,2.43943,0.6653,10.67
227,73.467111,204.508468,1.05189,2.43943,0.6653,6.71
228,73.466707,204.50677,1.06987,2.47839,0.6383300000000001,5.8
229,73.46684300000001,204.508519,1.05189,2.43943,0.6653,10.35
230,73.46697900000001,204.510268,1.05189,2.43943,0.6653,11.67
231,73.466858,204.508711,1.05189,2.43943,0.6653,9.83
232,73.466454,204.507018,1.06987,2.47839,0.6383300000000001,6.49
233,73.46659,204.508766,1.06987,2.47839,0.6383300000000001,12.11
234,73.466726,204.510513,1.05189,2.43943,0.6653,10.36
235,73.466605,204.508953,1.05189,2.43943,0.6653,10.5
236,73.466202,204.507257,1.06987,2.47839,0.6383300000000001,7.39
237,73.46633800000001,204.509006,1.06987,2.47839,0.6383300000000001,9.81
238,73.466474,204.510755,1.05189,2.43943,0.6653,9.8
239,73.466352,204.509195,1.06987,2.47839,0.6383300000000001,9.62
240,73.465949,204.507497,1.06987,2.47839,0.6383300000000001,10.17
241,73.46608499999999,204.509247,1.07886,2.57728,0.68328,7.96
242,73.46621999999999,204.510997,1.03691,2.53233,0.71624,5.53
243,73.4661,204.509438,1.07886,2.57728,0.68328,7.32
244,73.465696,204.507739,1.07886,2.57728,0.68328,12.32
245,73.46583199999999,204.509488,1.07886,2.57728,0.68328,6.07
246,73.465967,204.511237,1.03691,2.53233,0.71624,4.98
247,73.465847,204.50968,1.07886,2.57728,0.68328,6.15
248,73.46544300000001,204.507981,1.07886,2.57728,0.68328,10.04
249,73.465579,204.509728,1.07886,2.57728,0.68328,6.59
250,73.465714,204.511476,1.03691,2.53233,0.71624,4.72
251,73.465594,204.509922,1.07886,2.57728,0.68328,6.63
252,73.46519,204.508224,1.07886,2.57728,0.68328,10.48
253,73.465326,204.509971,1.07886,2.57728,0.68328,6.78
254,73.465462,204.511719,1.03691,2.53233,0.71624,4.65
255,73.46534100000001,204.510165,1.07886,2.57728,0.68328,6.46
256,73.464937,204.508467,1.07886,2.57728,0.68328,7.96
257,73.465073,204.510215,1.07886,2.57728,0.68328,5.36
258,73.465209,204.511963,1.03691,2.53233,0.71624,5.02
259,73.465088,204.510407,1.07886,2.57728,0.68328,5.27
260,73.464685,204.508713,1.07886,2.57728,0.68328,5.41
261,73.464821,204.510461,1.07886,2.57728,0.68328,5.04
262,73.464956,204.512209,1.07886,2.57728,0.68328,4.66
263,73.464835,204.51065,1.07886,2.57728,0.68328,4.81
264,73.46443199999999,204.508958,1.07886,2.57728,0.68328,6.05
265,73.464568,204.510707,1.07886,2.57728,0.68328,4.98
266,73.464704,204.512456,1.07886,2.57728,0.68328,4.35
267,73.464582,204.510892,1.07886,2.57728,0.68328,4.74
268,73.46418,204.509205,1.07886,2.57728,0.68328,6.43
269,73.464315,204.510953,1.07886,2.57728,0.68328,5.03
270,73.464451,204.512701,1.07886,2.57728,0.68328,4.5
271,73.464329,204.511135,1.07886,2.57728,0.68328,4.92
272,73.463927,204.50945,1.07886,2.57728,0.68328,7.01
273,73.464063,204.511197,1.07886,2.57728,0.68328,5.16
274,73.464198,204.512945,1.07886,2.57728,0.68328,4.52
275,73.464077,204.511377,1.07886,2.57728,0.68328,5.14
276,73.463674,204.509692,1.07886,2.57728,0.68328,8.38
277,73.46381,204.51144,1.07886,2.57728,0.68328,5.88
278,73.46394599999999,204.513187,1.0459,2.57728,0.6653,4.8
279,73.463824,204.51162,1.07886,2.57728,0.68328,5.79
280,73.463422,204.509933,1.0459,2.57728,0.6653,8.71
281,73.463557,204.511681,1.0459,2.57728,0.6653,5.96
282,73.463693,204.513429,1.0459,2.57728,0.6653,4.93
283,73.463571,204.511863,1.0459,2.57728,0.6653,5.77
284,73.46316800000001,204.510174,1.0459,2.57728,0.6653,9.68
285,73.46330400000001,204.511922,1.0459,2.57728,0.6653,6.42
286,73.46344,204.513671,1.0459,2.57728,0.6653,4.68
287,73.463318,204.512105,1.0459,2.57728,0.6653,6.25
288,73.462915,204.510412,1.0459,2.57728,0.6653,8.36
289,73.46305100000001,204.512162,1.0459,2.57728,0.6653,8.11
290,73.463187,204.513912,1.0459,2.57728,0.6653,4.82
291,73.463065,204.512348,1.0459,2.57728,0.6653,7.1
292,73.462662,204.510651,1.0459,2.57728,0.6653,7.26
293,73.46279799999999,204.512401,1.0459,2.57728,0.6653,11.23
294,73.46293399999999,204.514151,1.0459,2.57728,0.6653,5.69
295,73.462812,204.51259,1.0459,2.57728,0.6653,9.5
296,73.462409,204.510889,1.0459,2.57728,0.6653,6.74
297,73.46254499999999,204.512639,1.0459,2.57728,0.6653,7.49
298,73.46268,204.514389,1.0459,2.57728,0.6653,6.86
299,73.46256,204.512832,1.0459,2.57728,0.6653,7.32
300,73.46215600000001,204.511131,1.0459,2.57728,0.6653,5.71
301,73.462292,204.51288,1.0459,2.57728,0.6653,7.35
302,73.462428,204.514629,1.0459,2.57728,0.6653,7.85
303,73.462307,204.513074,1.0459,2.57728,0.6653,8.83
304,73.461902,204.511372,1.0459,2.57728,0.6653,4.84
305,73.462038,204.51312,1.0459,2.57728,0.6653,9.87
306,73.462174,204.514868,1.0459,2.57728,0.6653,6.81
307,73.46205400000001,204.513316,1.0459,2.57728,0.6653,10.51
308,73.46165,204.511614,1.0459,2.57728,0.6653,5.04
309,73.46178499999999,204.513362,1.0459,2.57728,0.6653,7.57
310,73.46192099999999,204.515109,1.0459,2.57728,0.6653,6.95
311,73.461801,204.513559,1.0459,2.57728,0.6653,8.22
312,73.46139699999999,204.511861,1.0459,2.57728,0.6653,5.39
313,73.461533,204.513609,1.0459,2.57728,0.6653,6.82
314,73.461669,204.515357,1.0459,2.57728,0.6653,10.72
315,73.461548,204.513801,1.0459,2.57728,0.6653,7.56
316,73.46114399999999,204.512106,1.0459,2.57728,0.6653,6.5
317,73.46128,204.513854,1.0459,2.57728,0.6653,7.39
318,73.461416,204.515602,0.97997,2.22365,0.6533100000000001,9.55
319,73.46129499999999,204.514044,1.0459,2.57728,0.6653,7.78
320,73.460892,204.512352,0.97997,2.22365,0.6533100000000001,8.84
321,73.461028,204.514099,0.97997,2.22365,0.6533100000000001,8.92
322,73.461164,204.515847,0.97997,2.22365,0.6533100000000001,9.01
323,73.461042,204.514286,0.97997,2.22365,0.6533100000000001,9.36
324,73.460639,204.512597,0.97997,2.22365,0.6533100000000001,6.28
325,73.460775,204.514344,0.97997,2.22365,0.6533100000000001,6.92
326,73.460911,204.516092,0.97997,2.22365,0.6533100000000001,9.55
327,73.460789,204.514529,0.97997,2.22365,0.6533100000000001,6.95
328,73.460387,204.512839,0.97997,2.22365,0.6533100000000001,5.2
329,73.460522,204.514588,0.97997,2.22365,0.6533100000000001,5.08
330,73.460658,204.516337,0.97997,2.22365,0.6533100000000001,6.17
331,73.460537,204.514772,0.97997,2.22365,0.6533100000000001,5.16
332,73.460133,204.513082,0.97997,2.22365,0.6533100000000001,4.73
333,73.460269,204.514831,0.97997,2.22365,0.6533100000000001,4.99
334,73.46040500000001,204.516579,0.97997,2.22365,0.6533100000000001,4.55
335,73.460284,204.515015,0.97997,2.22365,0.6533100000000001,4.93
336,73.45988,204.513326,0.97997,2.22365,0.6533100000000001,4.85
337,73.46001700000001,204.515073,0.97997,2.22365,0.6533100000000001,5.09
338,73.460153,204.51682,0.97997,2.22365,0.6533100000000001,4.49
339,73.460031,204.515257,0.97997,2.22365,0.6533100000000001,5.38
340,73.459627,204.513567,0.97997,2.22365,0.6533100000000001,4.76
341,73.459763,204.515315,0.97997,2.22365,0.6533100000000001,5.56
342,73.459899,204.517063,0.97997,2.22365,0.6533100000000001,4.58
343,73.459778,204.5155,0.97997,2.22365,0.6533100000000001,5.75
344,73.459374,204.513808,0.99795,2.19069,0.6533100000000001,4.91
345,73.45951,204.515557,0.97997,2.22365,0.6533100000000001,5.12
346,73.45964599999999,204.517305,0.97997,2.22365,0.6533100000000001,4.67
347,73.459525,204.515743,0.97997,2.22365,0.6533100000000001,5.15
348,73.459121,204.514046,0.99795,2.19069,0.6533100000000001,5.19
349,73.459257,204.515796,0.97997,2.22365,0.6533100000000001,5.11
350,73.459393,204.517545,0.97997,2.22365,0.6533100000000001,4.82
351,73.459272,204.515986,0.97997,2.22365,0.6533100000000001,5.18
352,73.45886800000001,204.514284,0.99795,2.19069,0.6533100000000001,4.98
353,73.45900400000001,204.516035,0.97997,2.22365,0.6533100000000001,5.16
354,73.45914,204.517785,0.97997,2.22365,0.6533100000000001,4.98
355,73.459019,204.516229,0.97997,2.22365,0.6533100000000001,5.12
356,73.458614,204.514522,0.99795,2.19069,0.6533100000000001,4.99
357,73.458751,204.516273,0.947,1.98091,0.61735,4.68
358,73.458887,204.518023,0.947,1.98091,0.61735,4.76
359,73.458766,204.51647,0.947,1.98091,0.61735,4.56
360,73.458362,204.514763,0.97098,2.00788,0.64132,5.08
361,73.45849799999999,204.516513,0.947,1.98091,0.61735,4.58
362,73.458634,204.518262,0.947,1.98091,0.61735,4.47
363,73.458513,204.516713,0.947,1.98091,0.61735,4.57
364,73.458108,204.515005,0.97098,2.00788,0.64132,4.76
365,73.458244,204.516753,0.947,1.98091,0.61735,4.49
366,73.45838,204.518502,0.947,1.98091,0.61735,4.64
367,73.45826,204.516956,0.947,1.98091,0.61735,4.52
368,73.457856,204.515249,0.97098,2.00788,0.64132,4.89
369,73.457991,204.516997,0.947,1.98091,0.61735,5.19
370,73.458127,204.518745,0.947,1.98091,0.61735,4.93
371,73.458007,204.517199,0.947,1.98091,0.61735,5.16
372,73.457603,204.515495,0.97098,2.00788,0.64132,4.85
373,73.457739,204.517243,0.97098,2.00788,0.64132,5.6
374,73.457874,204.518991,0.947,1.98091,0.61735,4.62
375,73.45775400000001,204.517442,0.947,1.98091,0.61735,5.71
376,73.45735,204.515741,0.97098,2.00788,0.64132,5.56
377,73.457486,204.517487,0.97098,2.00788,0.64132,5.41
378,73.457622,204.519234,0.947,1.98091,0.61735,4.58
379,73.45750100000001,204.517684,0.97098,2.00788,0.64132,5.36
380,73.45709699999999,204.515981,0.97098,2.00788,0.64132,6.68
381,73.457233,204.517729,0.97098,2.00788,0.64132,5.25
382,73.457369,204.519477,0.947,1.98091,0.61735,4.9
383,73.45724799999999,204.517927,0.97098,2.00788,0.64132,5.41
384,73.45684399999999,204.516223,0.97098,2.00788,0.64132,5.76
385,73.45698,204.51797,0.97098,2.00788,0.64132,5.17
386,73.457116,204.519718,0.947,1.98091,0.61735,5.2
387,73.45699499999999,204.51817,0.97098,2.00788,0.64132,5.38
388,73.456591,204.516466,0.97098,2.00788,0.64132,5.05
389,73.456727,204.518213,0.97098,2.00788,0.64132,4.63
390,73.456863,204.519961,0.947,1.98091,0.61735,4.85
391,73.456742,204.518412,0.97098,2.00788,0.64132,4.58
392,73.456338,204.516707,0.97098,2.00788,0.64132,5.21
393,73.456473,204.518454,0.97098,2.00788,0.64132,4.7
394,73.456609,204.520201,0.947,1.98091,0.61735,4.6
395,73.456489,204.518656,0.97098,2.00788,0.64132,4.65
396,73.456085,204.51695,0.97098,2.00788,0.64132,5.4
397,73.456221,204.518697,1.01893,2.16671,0.61136,4.77
398,73.456357,204.520444,0.98896,2.37649,0.59337,4.63
399,73.456236,204.518898,1.01893,2.16671,0.61136,4.68
400,73.455832,204.517196,1.01893,2.16671,0.61136,5.38
401,73.455968,204.518943,1.01893,2.16671,0.61136,4.76
402,73.45610400000001,204.52069,1.01893,2.16671,0.61136,4.6
403,73.45598299999999,204.519141,1.01893,2.16671,0.61136,4.75
404,73.455579,204.517442,1.01893,2.16671,0.61136,5.39
405,73.455715,204.519189,1.01893,2.16671,0.61136,4.98
406,73.455851,204.520937,1.01893,2.16671,0.61136,4.66
407,73.45573,204.519384,1.01893,2.16671,0.61136,5.06
408,73.455327,204.517689,1.01893,2.16671,0.61136,5.18
409,73.455463,204.519436,1.01893,2.16671,0.61136,5.31
410,73.455598,204.521183,1.01893,2.16671,0.61136,4.75
411,73.455477,204.519627,1.01893,2.16671,0.61136,5.28
412,73.455074,204.517936,1.01893,2.16671,0.61136,5.15
413,73.45521,204.519683,1.01893,2.16671,0.61136,5.17
414,73.45534599999999,204.52143,1.01893,2.16671,0.61136,4.78
415,73.455224,204.51987,1.01893,2.16671,0.61136,5.28
416,73.454821,204.518182,1.01893,2.16671,0.61136,5.44
417,73.454957,204.519929,1.01893,2.16671,0.61136,6.27
418,73.455093,204.521675,1.01893,2.16671,0.61136,5.35
419,73.454971,204.520113,1.01893,2.16671,0.61136,6.28
420,73.45456800000001,204.518426,1.01893,2.16671,0.61136,6.08
421,73.454704,204.520172,1.01893,2.16671,0.61136,6.67
422,73.45484,204.521919,1.01893,2.16671,0.61136,5.96
423,73.454718,204.520355,1.01893,2.16671,0.61136,6.42
