,path,orbit,lat,lon,Ca_r,Cf_r,An_r,rms
1,152,86922,74.422639,215.545163,0.8439700000000001,1.39007,0.59725,5.19
2,152,86922,74.422351,215.546735,0.83645,1.39609,0.58973,5.72
3,152,86922,74.422064,215.548307,0.83645,1.39609,0.58973,6.33
4,152,86922,74.422294,215.547049,0.83645,1.39609,0.58973,5.97
5,152,86922,74.422393,215.54454500000003,0.8439700000000001,1.39007,0.59725,5.18
6,152,86922,74.422106,215.546115,0.83645,1.39609,0.58973,5.95
7,152,86922,74.421818,215.547686,0.83645,1.39609,0.58973,5.94
8,152,86922,74.422048,215.546428,0.83645,1.39609,0.58973,6.2
9,152,86922,74.42215,215.543928,0.8439700000000001,1.39007,0.59725,5.3
10,152,86922,74.42186,215.545497,0.83645,1.39609,0.58973,5.89
11,152,86922,74.421571,215.547065,0.83645,1.39609,0.58973,6.62
12,152,86922,74.421802,215.545814,0.83645,1.39609,0.58973,6.32
13,152,86922,74.421909,215.543321,0.8439700000000001,1.39007,0.59725,5.2
14,152,86922,74.42161999999998,215.544889,0.83645,1.39609,0.58973,5.7
15,152,86922,74.42133199999998,215.546457,0.83645,1.39609,0.58973,7.39
16,152,86922,74.421562,215.545204,0.83645,1.39609,0.58973,6.17
17,152,86922,74.421666,215.542708,0.83344,1.38406,0.58522,5.24
18,152,86922,74.42138100000003,215.544282,0.83645,1.39609,0.58973,5.99
19,152,86922,74.421095,215.545856,0.83645,1.39609,0.58973,6.86
20,152,86922,74.421325,215.544587,0.83645,1.39609,0.58973,6.51
21,152,86922,74.42142199999998,215.542089,0.83344,1.38406,0.58522,5.3
22,152,86922,74.421134,215.543658,0.83344,1.38406,0.58522,5.42
23,152,86922,74.420846,215.545227,0.83645,1.39609,0.58973,6.71
24,152,86922,74.421077,215.543972,0.83344,1.38406,0.58522,5.77
25,152,86922,74.421178,215.541475,0.83344,1.38406,0.58522,5.34
26,152,86922,74.42089,215.543045,0.83344,1.38406,0.58522,5.74
27,152,86922,74.420602,215.544615,0.83344,1.38406,0.58522,5.45
28,152,86922,74.420833,215.543355,0.83344,1.38406,0.58522,5.7
29,152,86922,74.420932,215.540859,0.83344,1.38406,0.58522,5.66
30,152,86922,74.42064599999998,215.542432,0.83344,1.38406,0.58522,5.66
31,152,86922,74.420361,215.544006,0.83344,1.38406,0.58522,5.59
32,152,86922,74.420592,215.542732,0.83344,1.38406,0.58522,5.74
33,152,86922,74.420699,215.540256,0.83344,1.38406,0.58522,5.78
34,152,86922,74.420406,215.541834,0.83344,1.38406,0.58522,5.73
35,152,86922,74.420112,215.543412,0.83344,1.38406,0.58522,6.32
36,152,86922,74.420348,215.542144,0.83344,1.38406,0.58522,6.35
37,152,86922,74.420448,215.539646,0.83344,1.38406,0.58522,6.19
38,152,86922,74.420161,215.541226,0.83344,1.38406,0.58522,5.77
39,152,86922,74.419875,215.542805,0.83344,1.38406,0.58522,7.13
40,152,86922,74.420109,215.541511,0.83344,1.38406,0.58522,6.91
41,152,86922,74.420203,215.539033,0.83344,1.38406,0.58522,6.02
42,152,86922,74.419914,215.540613,0.83344,1.38406,0.58522,5.93
43,152,86922,74.419626,215.542194,0.83344,1.38406,0.58522,7.91
44,152,86922,74.419863,215.540895,0.83344,1.38406,0.58522,7.58
45,152,86922,74.419955,215.538424,0.83344,1.38406,0.58522,5.78
46,152,86922,74.419667,215.540002,0.83344,1.38406,0.58522,6.55
47,152,86922,74.419379,215.541581,0.83344,1.38406,0.58522,8.41
48,152,86922,74.419617,215.540275,0.83344,1.38406,0.58522,8.84
49,152,86922,74.419714,215.53782,0.83344,1.38406,0.58522,5.71
50,152,86922,74.41942399999998,215.539397,0.83344,1.38406,0.58522,8.2
51,152,86922,74.419134,215.54097400000003,0.83344,1.38406,0.58522,9.12
52,152,86922,74.419374,215.539669,0.83344,1.38406,0.58522,10.18
53,152,86922,74.419471,215.537224,0.83946,1.36751,0.5837100000000001,5.67
54,152,86922,74.41918199999998,215.538798,0.83344,1.38406,0.58522,9.91
55,152,86922,74.41889300000003,215.540372,0.83344,1.38406,0.58522,8.13
56,152,86922,74.419134,215.539061,0.83344,1.38406,0.58522,11.44
57,152,86922,74.419225,215.53661,0.83946,1.36751,0.5837100000000001,5.99
58,152,86922,74.418935,215.538184,0.83946,1.36751,0.5837100000000001,10.78
59,152,86922,74.418645,215.539757,0.83344,1.38406,0.58522,6.45
60,152,86922,74.418887,215.538445,0.83946,1.36751,0.5837100000000001,11.27
61,152,86922,74.418973,215.535989,0.83946,1.36751,0.5837100000000001,6.58
62,152,86922,74.418686,215.537561,0.83946,1.36751,0.5837100000000001,9.99
63,152,86922,74.418399,215.539133,0.83946,1.36751,0.5837100000000001,5.99
64,152,86922,74.41864100000002,215.537811,0.83946,1.36751,0.5837100000000001,10.44
65,152,86922,74.418728,215.535381,0.83946,1.36751,0.5837100000000001,7.27
66,152,86922,74.41844300000002,215.536952,0.83946,1.36751,0.5837100000000001,10.47
67,152,86922,74.418159,215.538524,0.83946,1.36751,0.5837100000000001,5.28
68,152,86922,74.4184,215.537194,0.83946,1.36751,0.5837100000000001,9.9
69,152,86922,74.418488,215.534777,0.83946,1.36751,0.5837100000000001,8.06
70,152,86922,74.418203,215.536348,0.83946,1.36751,0.5837100000000001,9.06
71,152,86922,74.417918,215.537919,0.8454799999999999,1.3645,0.59123,5.46
72,152,86922,74.418159,215.536589,0.83946,1.36751,0.5837100000000001,8.53
73,152,86922,74.418247,215.534168,0.83946,1.36751,0.5837100000000001,9.28
74,152,86922,74.41796,215.535737,0.83946,1.36751,0.5837100000000001,7.8
75,152,86922,74.417673,215.537305,0.8454799999999999,1.3645,0.59123,5.72
76,152,86922,74.41791500000002,215.535983,0.83946,1.36751,0.5837100000000001,7.8
77,152,86922,74.418002,215.533552,0.83946,1.36751,0.5837100000000001,9.79
78,152,86922,74.417716,215.53512200000003,0.83946,1.36751,0.5837100000000001,7.39
79,152,86922,74.41743000000002,215.536692,0.8454799999999999,1.3645,0.59123,5.37
80,152,86922,74.417672,215.535364,0.83946,1.36751,0.5837100000000001,7.27
81,152,86922,74.417761,215.532943,0.83946,1.36751,0.5837100000000001,9.96
82,152,86922,74.417473,215.534512,0.83946,1.36751,0.5837100000000001,6.1
83,152,86922,74.417185,215.536082,0.8454799999999999,1.3645,0.59123,5.26
84,152,86922,74.417428,215.534759,0.83946,1.36751,0.5837100000000001,6.23
85,152,86922,74.417511,215.532317,0.83946,1.36751,0.5837100000000001,9.77
86,152,86922,74.417226,215.533889,0.8454799999999999,1.3645,0.59123,5.86
87,152,86922,74.41694100000002,215.53546,0.8454799999999999,1.3645,0.59123,5.33
88,152,86922,74.417182,215.534128,0.8454799999999999,1.3645,0.59123,5.99
89,152,86922,74.417272,215.531707,0.84698,1.3554700000000002,0.58672,9.85
90,152,86922,74.416988,215.533291,0.8454799999999999,1.3645,0.59123,7.73
91,152,86922,74.41670500000002,215.534875,0.8454799999999999,1.3645,0.59123,5.57
92,152,86922,74.416948,215.533518,0.8454799999999999,1.3645,0.59123,6.69
93,152,86922,74.417029,215.531106,0.84698,1.3554700000000002,0.58672,9.16
94,152,86922,74.416744,215.532677,0.84698,1.36751,0.58522,12.65
95,152,86922,74.416459,215.534249,0.8454799999999999,1.3645,0.59123,7.17
96,152,86922,74.416701,215.532913,0.84698,1.36751,0.58522,11.51
97,152,86922,74.416782,215.530485,0.84698,1.3554700000000002,0.58672,9.5
98,152,86922,74.41649699999998,215.532057,0.84698,1.36751,0.58522,15.25
99,152,86922,74.416212,215.533628,0.84698,1.36751,0.58522,12.17
100,152,86922,74.416454,215.532292,0.84698,1.36751,0.58522,13.05
101,152,86922,74.416542,215.529883,0.84698,1.3554700000000002,0.58672,8.15
102,152,86922,74.416258,215.531456,0.84698,1.36751,0.58522,16.05
103,152,86922,74.415974,215.533029,0.84698,1.36751,0.58522,12.52
104,152,86922,74.416216,215.531689,0.84698,1.36751,0.58522,15.14
105,152,86922,74.416296,215.529265,0.84698,1.36751,0.58522,7.25
106,152,86922,74.416011,215.530836,0.84698,1.36751,0.58522,12.63
107,152,86922,74.415725,215.532407,0.84698,1.36751,0.58522,13.85
108,152,86922,74.415968,215.531071,0.84698,1.36751,0.58522,13.91
109,152,86922,74.41605200000002,215.528653,0.84698,1.36751,0.58522,7.17
110,152,86922,74.415767,215.530226,0.84698,1.36751,0.58522,8.76
111,152,86922,74.415481,215.53179900000003,0.84698,1.36751,0.58522,11.54
112,152,86922,74.415725,215.530457,0.84698,1.36751,0.58522,9.42
113,152,86922,74.415806,215.528038,0.84698,1.36751,0.58522,6.99
114,152,86922,74.415522,215.529614,0.84698,1.36751,0.58522,7.47
115,152,86922,74.415239,215.531189,0.84698,1.36751,0.58522,10.74
116,152,86922,74.415483,215.529836,0.84698,1.36751,0.58522,8.79
117,152,86922,74.415564,215.527431,0.84698,1.36751,0.58522,9.36
118,152,86922,74.415278,215.529003,0.84698,1.36751,0.58522,8.12
119,152,86922,74.414992,215.530576,0.84698,1.36751,0.58522,11.09
120,152,86922,74.415237,215.52923,0.84698,1.36751,0.58522,8.57
121,152,86922,74.415322,215.526827,0.84698,1.36751,0.58522,11.47
122,152,86922,74.415036,215.528398,0.84698,1.36751,0.58522,8.59
123,152,86922,74.41475,215.52997,0.84698,1.36751,0.58522,11.74
124,152,86922,74.41499499999998,215.52862400000004,0.84698,1.36751,0.58522,9.32
125,152,86922,74.41507299999998,215.526197,0.83796,1.39308,0.58822,13.17
126,152,86922,74.41478599999998,215.527767,0.84698,1.36751,0.58522,9.76
127,152,86922,74.41449899999998,215.529337,0.84698,1.36751,0.58522,11.9
128,152,86922,74.414744,215.527996,0.84698,1.36751,0.58522,10.21
129,152,86922,74.414833,215.525579,0.83796,1.39308,0.58822,13.26
130,152,86922,74.414547,215.527159,0.83796,1.39308,0.58822,8.94
131,152,86922,74.414262,215.52874,0.84698,1.36751,0.58522,10.88
132,152,86922,74.414507,215.527384,0.83796,1.39308,0.58822,9.97
133,152,86922,74.414596,215.52499,0.83796,1.39308,0.58822,10.22
134,152,86922,74.414309,215.526561,0.83796,1.39308,0.58822,7.48
135,152,86922,74.414022,215.528131,0.83796,1.39308,0.58822,8.89
136,152,86922,74.41426700000002,215.526794,0.83796,1.39308,0.58822,8.28
137,152,86922,74.414349,215.524365,0.83796,1.39308,0.58822,7.05
138,152,86922,74.414063,215.525938,0.83796,1.39308,0.58822,6.31
139,152,86922,74.413776,215.52751,0.83796,1.39308,0.58822,6.15
140,152,86922,74.41402,215.526171,0.83796,1.39308,0.58822,6.76
141,152,86922,74.414105,215.523746,0.83796,1.39308,0.58822,5.33
142,152,86922,74.413818,215.525316,0.83796,1.39308,0.58822,5.24
143,152,86922,74.413531,215.526886,0.83796,1.39308,0.58822,5.09
144,152,86922,74.413774,215.525555,0.83796,1.39308,0.58822,5.58
145,152,86922,74.41386,215.523134,0.83796,1.39308,0.58822,6.38
146,152,86922,74.413576,215.524708,0.83796,1.39308,0.58822,5.38
147,152,86922,74.413291,215.526282,0.83796,1.39308,0.58822,4.77
148,152,86922,74.413534,215.524939,0.83796,1.39308,0.58822,5.47
149,152,86922,74.413618,215.522509,0.83796,1.39308,0.58822,6.72
150,152,86922,74.413326,215.524085,0.83796,1.39308,0.58822,5.95
151,152,86922,74.413034,215.525662,0.83796,1.39308,0.58822,4.83
152,152,86922,74.41328,215.52433,0.83796,1.39308,0.58822,5.8
153,152,86922,74.413375,215.521911,0.83796,1.39308,0.58822,7.46
154,152,86922,74.41308599999998,215.523489,0.83796,1.39308,0.58822,6.74
155,152,86922,74.412797,215.525066,0.83796,1.39308,0.58822,5.23
156,152,86922,74.413043,215.523721,0.83796,1.39308,0.58822,6.53
157,152,86922,74.413124,215.521307,0.83796,1.39308,0.58822,6.82
158,152,86922,74.412841,215.522884,0.83796,1.39308,0.58822,6.66
159,152,86922,74.41255699999998,215.52446,0.84849,1.38105,0.59725,6.21
160,152,86922,74.412803,215.523095,0.83796,1.39308,0.58822,6.54
161,152,86922,74.412882,215.5207,0.8409700000000001,1.38857,0.59123,5.74
162,152,86922,74.41259699999998,215.522277,0.83796,1.39308,0.58822,6.35
163,152,86922,74.412313,215.523853,0.84849,1.38105,0.59725,6.64
164,152,86922,74.412559,215.522486,0.83796,1.39308,0.58822,6.24
165,152,86922,74.412642,215.52011,0.8409700000000001,1.38857,0.59123,5.42
166,152,86922,74.412359,215.521686,0.8409700000000001,1.38857,0.59123,5.74
167,152,86922,74.412076,215.523262,0.84849,1.38105,0.59725,6.33
168,152,86922,74.412323,215.521885,0.8409700000000001,1.38857,0.59123,5.77
169,152,86922,74.4124,215.519502,0.8409700000000001,1.38857,0.59123,5.02
170,152,86922,74.412114,215.52107400000003,0.8409700000000001,1.38857,0.59123,5.26
171,152,86922,74.411828,215.522647,0.8515,1.3705200000000002,0.59575,6.18
172,152,86922,74.412077,215.521281,0.8409700000000001,1.38857,0.59123,5.42
173,152,86922,74.412153,215.518883,0.8409700000000001,1.38857,0.59123,4.78
174,152,86922,74.411866,215.520452,0.8515,1.3705200000000002,0.59575,5.11
175,152,86922,74.411579,215.522022,0.8515,1.3705200000000002,0.59575,7.11
176,152,86922,74.411828,215.520662,0.8515,1.3705200000000002,0.59575,5.38
177,152,86922,74.411906,215.518267,0.8409700000000001,1.38857,0.59123,4.7
178,152,86922,74.411621,215.519838,0.8515,1.3705200000000002,0.59575,7.01
179,152,86922,74.411336,215.52141,0.8515,1.3705200000000002,0.59575,6.57
180,152,86922,74.41158399999998,215.520041,0.8515,1.3705200000000002,0.59575,7.17
181,152,86922,74.41166700000002,215.517667,0.8409700000000001,1.38857,0.59123,6.2
182,152,86922,74.41138199999997,215.519239,0.8515,1.3705200000000002,0.59575,9.43
183,152,86922,74.411097,215.520811,0.8515,1.3705200000000002,0.59575,7.98
184,152,86922,74.411346,215.51944,0.8515,1.3705200000000002,0.59575,8.21
185,152,86922,74.411425,215.51705,0.8409700000000001,1.38857,0.59123,9.87
186,152,86922,74.411136,215.518621,0.8515,1.3705200000000002,0.59575,10.02
187,152,86922,74.41084599999998,215.520192,0.8515,1.3705200000000002,0.59575,11.14
188,152,86922,74.411096,215.518834,0.8515,1.3705200000000002,0.59575,8.42
189,152,86922,74.411177,215.516434,0.8409700000000001,1.38857,0.59123,12.37
190,152,86922,74.41089000000002,215.518005,0.8515,1.3705200000000002,0.59575,10.41
191,152,86922,74.41060300000002,215.519576,0.8515,1.3705200000000002,0.59575,13.37
192,152,86922,74.410853,215.518211,0.8515,1.3705200000000002,0.59575,10.0
193,152,86922,74.410934,215.515826,0.8515,1.3705200000000002,0.59575,13.46
194,152,86922,74.410648,215.517399,0.8515,1.3705200000000002,0.59575,8.1
195,152,86922,74.410362,215.518971,0.8515,1.3705200000000002,0.59575,13.72
196,152,86922,74.410611,215.517599,0.8515,1.3705200000000002,0.59575,8.68
197,152,86922,74.410686,215.515215,0.83796,1.40512,0.60327,10.8
198,152,86922,74.410403,215.516787,0.8515,1.3705200000000002,0.59575,7.88
199,152,86922,74.410119,215.51836,0.8515,1.3705200000000002,0.59575,13.82
200,152,86922,74.410368,215.516978,0.8515,1.3705200000000002,0.59575,9.19
201,152,86922,74.410442,215.514609,0.83796,1.40512,0.60327,8.46
202,152,86922,74.410159,215.516181,0.83796,1.40512,0.60327,7.71
203,152,86922,74.409875,215.517754,0.8515,1.3705200000000002,0.59575,10.68
204,152,86922,74.410125,215.516367,0.83796,1.40512,0.60327,8.68
205,152,86922,74.410201,215.514002,0.83796,1.40512,0.60327,7.01
206,152,86922,74.409915,215.515574,0.83796,1.40512,0.60327,8.52
207,152,86922,74.40963,215.517146,0.83796,1.40512,0.60327,10.65
208,152,86922,74.409881,215.515764,0.83796,1.40512,0.60327,9.42
209,152,86922,74.409953,215.513386,0.83796,1.40512,0.60327,12.59
210,152,86922,74.409671,215.514962,0.83796,1.40512,0.60327,10.21
211,152,86922,74.409388,215.516539,0.83796,1.40512,0.60327,12.47
212,152,86922,74.409639,215.51514,0.83796,1.40512,0.60327,11.82
213,152,86922,74.40971,215.512776,0.83796,1.40512,0.60327,19.41
214,152,86922,74.409424,215.514346,0.83796,1.40512,0.60327,8.85
215,152,86922,74.409139,215.515915,0.83796,1.40512,0.60327,11.19
216,152,86922,74.40939,215.514533,0.83796,1.40512,0.60327,10.33
217,152,86922,74.40947299999998,215.512173,0.83796,1.40512,0.60327,28.7
218,152,86922,74.409184,215.513741,0.83796,1.40512,0.60327,10.02
219,152,86922,74.408895,215.51531,0.83796,1.40512,0.60327,13.15
220,152,86922,74.409148,215.513939,0.83796,1.40512,0.60327,12.97
221,152,86922,74.409227,215.511546,0.83796,1.40512,0.60327,26.35
222,152,86922,74.40894300000002,215.513128,0.83796,1.40512,0.60327,15.63
223,152,86922,74.408658,215.51471,0.83796,1.40512,0.60327,17.84
224,152,86922,74.40890999999998,215.513312,0.83796,1.40512,0.60327,17.87
225,152,86922,74.408984,215.510933,0.83796,1.40512,0.60327,19.67
226,152,86922,74.408698,215.512507,0.83796,1.40512,0.60327,12.69
227,152,86922,74.408412,215.514082,0.83796,1.40512,0.60327,14.41
228,152,86922,74.40866199999998,215.512704,0.83796,1.40512,0.60327,14.86
229,152,86922,74.408743,215.510302,0.83796,1.40512,0.60327,9.5
230,152,86922,74.408458,215.51189700000003,0.83796,1.40512,0.60327,14.17
231,152,86922,74.408173,215.513491,0.83796,1.40512,0.60327,16.34
232,152,86922,74.408424,215.512085,0.83796,1.40512,0.60327,17.76
233,152,86922,74.408497,215.50969300000003,0.8259200000000001,1.41866,0.59725,7.79
234,152,86922,74.40821,215.511267,0.83796,1.40512,0.60327,13.99
235,152,86922,74.407924,215.512841,0.83796,1.40512,0.60327,13.86
236,152,86922,74.408172,215.511475,0.83796,1.40512,0.60327,18.85
237,152,86922,74.40825600000002,215.509084,0.8259200000000001,1.41866,0.59725,6.11
238,152,86922,74.407969,215.510655,0.8259200000000001,1.41866,0.59725,13.33
239,152,86922,74.40768299999998,215.512226,0.83796,1.40512,0.60327,11.84
240,152,86922,74.40793000000002,215.51087,0.8259200000000001,1.41866,0.59725,20.77
241,152,86922,74.408012,215.50846600000003,0.8259200000000001,1.41866,0.59725,6.3
242,152,86922,74.407725,215.51003,0.8259200000000001,1.41866,0.59725,17.41
243,152,86922,74.407437,215.511594,0.8259200000000001,1.41866,0.59725,11.74
244,152,86922,74.40768299999998,215.510257,0.8259200000000001,1.41866,0.59725,20.74
245,152,86922,74.40777,215.507853,0.8259200000000001,1.41866,0.59725,6.26
246,152,86922,74.407485,215.509427,0.8259200000000001,1.41866,0.59725,19.85
247,152,86922,74.4072,215.511002,0.83194,1.40963,0.59424,12.91
248,152,86922,74.407446,215.509643,0.8259200000000001,1.41866,0.59725,18.75
249,152,86922,74.407526,215.507242,0.8259200000000001,1.41866,0.59725,6.71
250,152,86922,74.40724200000002,215.508811,0.8259200000000001,1.41866,0.59725,23.28
251,152,86922,74.40695699999998,215.510381,0.83194,1.40963,0.59424,14.22
252,152,86922,74.407202,215.509033,0.8259200000000001,1.41866,0.59725,21.21
253,152,86922,74.40728299999998,215.506626,0.8259200000000001,1.41866,0.59725,8.21
254,152,86922,74.407001,215.508208,0.8259200000000001,1.41866,0.59725,24.3
255,152,86922,74.40671800000001,215.50979,0.83194,1.40963,0.59424,14.98
256,152,86922,74.406964,215.508417,0.8259200000000001,1.41866,0.59725,23.02
257,152,86922,74.407036,215.506006,0.8259200000000001,1.41866,0.59725,10.45
258,152,86922,74.40675300000002,215.507587,0.8259200000000001,1.41866,0.59725,23.5
259,152,86922,74.40647,215.509168,0.83194,1.40963,0.59424,13.99
260,152,86922,74.406716,215.507796,0.8259200000000001,1.41866,0.59725,22.05
261,152,86922,74.40679300000002,215.5054,0.8259200000000001,1.41866,0.59725,10.73
262,152,86922,74.40650699999998,215.50697,0.8259200000000001,1.41866,0.59725,21.28
263,152,86922,74.406222,215.50854,0.83194,1.40963,0.59424,11.63
264,152,86922,74.406467,215.507192,0.83194,1.40963,0.59424,19.15
265,152,86922,74.406553,215.504799,0.8259200000000001,1.41866,0.59725,10.88
266,152,86922,74.406267,215.506369,0.83194,1.40963,0.59424,20.2
267,152,86922,74.40598,215.507939,0.83194,1.40963,0.59424,9.32
268,152,86922,74.406226,215.506593,0.83194,1.40963,0.59424,18.43
269,152,86922,74.40630999999998,215.504192,0.8259200000000001,1.41866,0.59725,13.39
270,152,86922,74.406024,215.505761,0.83194,1.40963,0.59424,20.43
271,152,86922,74.405738,215.507331,0.83194,1.40963,0.59424,7.39
272,152,86922,74.40598299999998,215.505984,0.83194,1.40963,0.59424,17.84
273,152,86922,74.406065,215.503581,0.8274299999999999,1.42468,0.60026,16.77
274,152,86922,74.40577900000002,215.505149,0.83344,1.41114,0.60778,17.55
275,152,86922,74.40549200000002,215.506717,0.83194,1.40963,0.59424,8.66
276,152,86922,74.405738,215.505371,0.83344,1.41114,0.60778,16.19
277,152,86922,74.405821,215.50297,0.8274299999999999,1.42468,0.60026,19.6
278,152,86922,74.405535,215.504537,0.83344,1.41114,0.60778,17.93
279,152,86922,74.405249,215.506104,0.83344,1.41114,0.60778,8.54
280,152,86922,74.40549399999998,215.504758,0.83344,1.41114,0.60778,16.1
281,152,86922,74.40557700000002,215.502358,0.83344,1.41114,0.60778,23.24
282,152,86922,74.405293,215.503932,0.83344,1.41114,0.60778,18.16
283,152,86922,74.40501,215.505507,0.83344,1.41114,0.60778,9.19
284,152,86922,74.40525500000003,215.504142,0.83344,1.41114,0.60778,16.28
285,152,86922,74.405333,215.501747,0.83344,1.41114,0.60778,23.67
286,152,86922,74.405046,215.503313,0.83344,1.41114,0.60778,15.84
287,152,86922,74.404759,215.50488,0.83344,1.41114,0.60778,8.35
288,152,86922,74.405005,215.503536,0.83344,1.41114,0.60778,13.62
289,152,86922,74.405085,215.501131,0.83344,1.41114,0.60778,27.96
290,152,86922,74.404802,215.502705,0.83344,1.41114,0.60778,17.79
291,152,86922,74.404519,215.504279,0.83344,1.41114,0.60778,8.81
292,152,86922,74.404765,215.502911,0.83344,1.41114,0.60778,15.29
293,152,86922,74.404844,215.500524,0.83344,1.41114,0.60778,30.46
294,152,86922,74.40456,215.50209300000003,0.83344,1.41114,0.60778,17.19
295,152,86922,74.404276,215.503661,0.83344,1.41114,0.60778,9.1
296,152,86922,74.404521,215.502307,0.83344,1.41114,0.60778,14.79
297,152,86922,74.404599,215.499912,0.83344,1.41114,0.60778,27.86
298,152,86922,74.404314,215.501479,0.83344,1.41114,0.60778,15.88
299,152,86922,74.40403,215.503047,0.83344,1.41114,0.60778,9.07
300,152,86922,74.404275,215.501695,0.83344,1.41114,0.60778,14.47
301,152,86922,74.404354,215.4993,0.83344,1.41114,0.60778,26.54
302,152,86922,74.40406999999998,215.500867,0.83344,1.41114,0.60778,15.24
303,152,86922,74.403786,215.502434,0.83344,1.41114,0.60778,11.58
304,152,86922,74.404031,215.50108,0.83344,1.41114,0.60778,14.52
305,152,86922,74.40411,215.498686,0.83344,1.41114,0.60778,23.28
306,152,86922,74.403825,215.500252,0.83344,1.41114,0.60778,11.88
307,152,86922,74.403539,215.501818,0.83344,1.41114,0.60778,12.44
308,152,86922,74.403785,215.50047,0.83344,1.41114,0.60778,13.04
309,152,86922,74.403868,215.498078,0.82893,1.40813,0.59424,20.34
310,152,86922,74.403582,215.499642,0.82893,1.40813,0.59424,9.74
311,152,86922,74.403296,215.501206,0.83344,1.41114,0.60778,13.27
312,152,86922,74.403542,215.499863,0.82893,1.40813,0.59424,10.0
313,152,86922,74.403626,215.497465,0.82893,1.40813,0.59424,13.97
314,152,86922,74.403338,215.499029,0.82893,1.40813,0.59424,9.28
315,152,86922,74.40305,215.500592,0.82893,1.40813,0.59424,14.34
316,152,86922,74.403296,215.499256,0.82893,1.40813,0.59424,9.26
317,152,86922,74.403385,215.49685,0.82893,1.40813,0.59424,13.21
318,152,86922,74.403095,215.498416,0.82893,1.40813,0.59424,8.08
319,152,86922,74.402805,215.499983,0.82893,1.40813,0.59424,14.64
320,152,86922,74.403051,215.498652,0.82893,1.40813,0.59424,7.95
321,152,86922,74.403137,215.49624,0.82893,1.40813,0.59424,12.03
322,152,86922,74.402852,215.497807,0.82893,1.40813,0.59424,8.28
323,152,86922,74.402567,215.499374,0.82893,1.40813,0.59424,14.41
324,152,86922,74.402812,215.498029,0.82893,1.40813,0.59424,7.86
325,152,86922,74.402896,215.495641,0.82893,1.40813,0.59424,11.38
326,152,86922,74.402612,215.497211,0.82893,1.40813,0.59424,8.73
327,152,86922,74.402328,215.498781,0.82893,1.40813,0.59424,15.41
328,152,86922,74.402574,215.497424,0.82893,1.40813,0.59424,8.19
329,152,86922,74.40264599999998,215.495018,0.82893,1.40813,0.59424,10.7
330,152,86922,74.402363,215.49659,0.82893,1.40813,0.59424,7.75
331,152,86922,74.40208100000002,215.498162,0.82893,1.40813,0.59424,13.57
332,152,86922,74.402326,215.496796,0.82893,1.40813,0.59424,7.88
333,152,86922,74.402408,215.494421,0.82893,1.40813,0.59424,10.83
334,152,86922,74.402123,215.495995,0.82893,1.40813,0.59424,8.27
335,152,86922,74.401837,215.49756800000003,0.83796,1.40061,0.59424,12.15
336,152,86922,74.402085,215.496204,0.82893,1.40813,0.59424,8.21
337,152,86922,74.402164,215.493818,0.82893,1.40813,0.59424,19.45
338,152,86922,74.40187900000002,215.49539,0.82893,1.40813,0.59424,9.76
339,152,86922,74.40159399999997,215.496963,0.83796,1.40061,0.59424,9.98
340,152,86922,74.401842,215.495595,0.82893,1.40813,0.59424,9.81
341,152,86922,74.40191800000002,215.493212,0.82893,1.40813,0.59424,19.05
342,152,86922,74.401634,215.494782,0.82893,1.40813,0.59424,9.73
343,152,86922,74.40135,215.496353,0.83796,1.40061,0.59424,7.83
344,152,86922,74.40159799999998,215.494981,0.82893,1.40813,0.59424,10.24
345,152,86922,74.401671,215.4926,0.8304299999999999,1.40813,0.59424,19.14
346,152,86922,74.401386,215.494167,0.8304299999999999,1.40813,0.59424,12.59
347,152,86922,74.40110200000002,215.495734,0.83796,1.40061,0.59424,6.68
348,152,86922,74.40135,215.494366,0.8304299999999999,1.40813,0.59424,12.45
349,152,86922,74.401427,215.491982,0.8304299999999999,1.40813,0.59424,14.39
350,152,86922,74.40114200000002,215.49355,0.8304299999999999,1.40813,0.59424,12.9
351,152,86922,74.40085699999999,215.495118,0.84247,1.39308,0.59424,6.56
352,152,86922,74.401105,215.493752,0.84247,1.39308,0.59424,12.42
353,152,86922,74.401185,215.491372,0.8304299999999999,1.40813,0.59424,9.03
354,152,86922,74.4009,215.492941,0.84247,1.39308,0.59424,10.96
355,152,86922,74.400615,215.494511,0.84247,1.39308,0.59424,6.15
356,152,86922,74.400863,215.493144,0.84247,1.39308,0.59424,10.99
357,152,86922,74.400944,215.490765,0.8304299999999999,1.40813,0.59424,8.26
358,152,86922,74.40065799999998,215.492328,0.84247,1.39308,0.59424,10.49
359,152,86922,74.40037199999998,215.493892,0.84247,1.39308,0.59424,5.7
360,152,86922,74.40061899999998,215.492541,0.84247,1.39308,0.59424,10.01
361,152,86922,74.400693,215.490147,0.8304299999999999,1.40813,0.59424,7.44
362,152,86922,74.400411,215.491721,0.84247,1.39308,0.59424,12.29
363,152,86922,74.400129,215.493294,0.84247,1.39308,0.59424,5.83
364,152,86922,74.400377,215.491911,0.84247,1.39308,0.59424,11.2
365,152,86922,74.40043,215.489615,0.8304299999999999,1.40813,0.59424,6.88
366,152,86922,74.400153,215.491143,0.84247,1.39308,0.59424,12.58
367,152,86922,74.399876,215.492671,0.84247,1.39308,0.59424,6.6
368,152,86922,74.400126,215.491295,0.84247,1.39308,0.59424,10.66
